Temps;Vitesse du véhicule;Tension batterie de traction;Etat de charge de la batterie de traction;Demande de force aux roues lorsque la consigne du groupe motopropulseur est égal à zéro;Température bac de la batterie de traction;Courant batterie de traction mesuré par LBC
Temps;M-02-00;M-38-00;M-39-00;M-44-00;M-37-00;M-1B-00
sec;km/h;Volt;%;Nm;°C;A
2745,731;49,1;371,00;67,7;-18692;18;45,85
2745,777;49,0;371,00;67,7;-18692;18;45,85
2745,826;49,0;371,00;67,7;-18692;18;45,85
2745,874;49,0;371,00;67,7;-18692;18;45,85
2745,924;49,0;371,00;67,7;-18693;18;45,85
2745,972;49,0;371,00;67,7;-18693;18;45,85
2746,018;49,0;371,00;67,7;-18693;18;45,35
2746,066;49,1;371,00;67,7;-18693;18;45,35
2746,113;49,1;371,00;67,7;-18693;18;45,35
2746,160;49,1;371,00;67,7;-18693;18;45,35
2746,207;49,1;371,00;67,7;-18693;18;45,35
2746,253;49,1;371,00;67,7;-18693;18;45,35
2746,300;49,1;371,00;67,7;-18693;18;45,10
2746,347;49,1;371,00;67,7;-18693;18;45,10
2746,393;49,1;371,00;67,7;-18693;18;45,10
2746,440;49,1;371,00;67,7;-18693;18;45,10
2746,487;49,1;371,00;67,7;-18693;18;45,10
2746,535;49,1;371,00;67,7;-18693;18;45,10
2746,582;49,1;371,00;67,7;-18693;18;44,85
2746,628;49,0;371,00;67,7;-18693;18;44,85
2746,676;49,0;371,00;67,7;-18693;18;44,85
2746,722;49,0;371,00;67,7;-18693;18;44,85
2746,770;49,0;371,00;67,7;-18696;18;44,85
2746,816;49,0;371,00;67,7;-18696;18;44,85
2746,864;49,0;371,00;67,7;-18696;18;44,60
2746,911;48,9;371,00;67,7;-18696;18;44,60
2746,958;48,9;370,50;67,7;-18696;18;44,60
2747,003;48,9;370,50;67,7;-18696;18;44,60
2747,050;48,9;370,50;67,7;-18695;18;44,60
2747,098;48,9;370,50;67,7;-18695;18;44,60
2747,144;48,9;370,50;67,7;-18695;18;41,35
2747,191;49,0;370,50;67,7;-18695;18;41,35
2747,238;49,0;370,50;67,7;-18695;18;41,35
2747,285;49,0;370,50;67,7;-18695;18;41,35
2747,332;49,0;370,50;67,7;-18694;18;41,35
2747,378;49,0;370,50;67,7;-18694;18;41,35
2747,426;49,0;370,50;67,7;-18694;18;43,60
2747,473;49,1;370,50;67,7;-18694;18;43,60
2747,519;49,1;370,50;67,7;-18694;18;43,60
2747,565;49,1;370,50;67,7;-18694;18;43,60
2747,602;49,1;370,50;67,7;-18692;18;43,60
2747,649;49,1;370,50;67,7;-18692;18;43,60
2747,698;49,1;370,50;67,7;-18692;18;44,10
2747,746;49,1;370,50;67,7;-18692;18;44,10
2747,793;49,1;371,00;67,7;-18692;18;44,10
2747,841;49,1;371,00;67,7;-18692;18;44,10
2747,893;49,1;371,00;67,7;-18692;18;44,10
2747,940;49,1;371,00;67,7;-18692;18;44,10
2747,985;49,1;371,00;67,7;-18692;18;45,10
2748,034;49,1;371,00;67,7;-18692;18;45,10
2748,083;49,1;370,50;67,7;-18692;18;45,10
2748,130;49,1;370,50;67,7;-18692;18;45,10
2748,178;49,1;370,50;67,7;-18690;18;45,10
2748,226;49,1;370,50;67,7;-18690;18;45,10
2748,268;49,1;370,50;67,7;-18690;18;45,85
2748,315;49,2;370,50;67,7;-18690;18;45,85
2748,363;49,2;370,50;67,7;-18690;18;45,85
2748,409;49,2;370,50;67,7;-18690;18;45,85
2748,457;49,2;370,50;67,7;-18690;18;45,85
2748,504;49,2;370,50;67,7;-18690;18;45,85
2748,550;49,2;370,50;67,7;-18690;18;46,85
2748,598;49,1;370,50;67,7;-18690;18;46,85
2748,645;49,1;371,00;67,7;-18690;18;46,85
2748,690;49,1;371,00;67,7;-18690;18;46,85
2748,738;49,1;371,00;67,7;-18691;18;46,85
2748,786;49,1;371,00;67,7;-18691;18;46,85
2748,833;49,1;371,00;67,7;-18691;18;46,60
2748,896;49,1;371,00;67,7;-18691;18;46,60
2748,944;49,1;370,50;67,7;-18691;18;46,60
2748,991;49,1;370,50;67,7;-18691;18;46,60
2749,039;49,1;370,50;67,7;-18691;18;46,60
2749,084;49,1;370,50;67,7;-18691;18;46,60
2749,131;49,1;370,50;67,7;-18691;18;46,60
2749,162;49,1;370,50;67,7;-18691;18;46,60
2749,209;49,1;370,50;67,7;-18691;18;46,60
2749,255;49,1;370,50;67,7;-18691;18;46,60
2749,301;49,1;370,50;67,7;-18691;18;46,60
2749,346;49,1;370,50;67,7;-18691;18;46,60
2749,394;49,1;370,50;67,7;-18691;18;46,10
2749,442;49,2;370,50;67,7;-18691;18;46,10
2749,489;49,2;370,50;67,7;-18691;18;46,10
2749,538;49,2;370,50;67,7;-18691;18;46,10
2749,585;49,2;370,50;67,7;-18692;18;46,10
2749,632;49,2;370,50;67,7;-18692;18;46,10
2749,679;49,2;370,50;67,7;-18692;18;46,35
2749,726;49,1;370,50;67,7;-18692;18;46,35
2749,771;49,1;371,00;67,7;-18692;18;46,35
2749,819;49,1;371,00;67,7;-18692;18;46,35
2749,865;49,1;371,00;67,7;-18691;18;46,35
2749,913;49,1;371,00;67,7;-18691;18;46,35
2749,958;49,1;371,00;67,7;-18691;18;44,85
2750,005;49,1;371,00;67,7;-18691;18;44,85
2750,050;49,1;371,00;67,7;-18691;18;44,85
2750,082;49,1;371,00;67,7;-18691;18;44,85
2750,129;49,1;371,00;67,7;-18693;18;44,85
2750,164;49,1;371,00;67,7;-18693;18;44,85
2750,208;49,1;371,00;67,7;-18693;18;46,10
2750,254;49,1;371,00;67,7;-18693;18;46,10
2750,300;49,1;371,00;67,7;-18693;18;46,10
2750,332;49,1;371,00;67,7;-18693;18;46,10
2750,378;49,1;371,00;67,7;-18692;18;46,10
2750,424;49,1;371,00;67,7;-18692;18;46,10
2750,471;49,1;371,00;67,7;-18692;18;45,10
2750,518;49,1;371,00;67,7;-18692;18;45,10
2750,565;49,1;371,00;67,7;-18692;18;45,10
2750,611;49,1;371,00;67,7;-18692;18;45,10
2750,660;49,1;371,00;67,7;-18693;18;45,10
2750,706;49,1;371,00;67,7;-18693;18;45,10
2750,754;49,1;371,00;67,7;-18693;18;45,60
2750,801;49,1;371,00;67,7;-18693;18;45,60
2750,850;49,1;370,50;67,7;-18693;18;45,60
2750,893;49,1;370,50;67,7;-18693;18;45,60
2750,939;49,1;370,50;67,7;-18693;18;45,60
2750,971;49,1;370,50;67,7;-18693;18;45,60
2751,018;49,1;370,50;67,7;-18693;18;44,35
2751,064;49,1;370,50;67,7;-18693;18;44,35
2751,106;49,1;370,50;67,7;-18693;18;44,35
2751,143;49,1;370,50;67,7;-18693;18;44,35
2751,186;49,1;370,50;67,7;-18694;18;44,35
2751,234;49,1;370,50;67,7;-18694;18;44,35
2751,282;49,1;370,50;67,7;-18694;18;44,85
2751,330;49,0;370,50;67,7;-18694;18;44,85
2751,362;49,0;370,50;67,7;-18694;18;44,85
2751,411;49,0;370,50;67,7;-18694;18;44,85
2751,458;49,0;370,50;67,7;-18694;18;44,85
2751,505;49,0;370,50;67,7;-18694;18;44,85
2751,554;49,0;370,50;67,7;-18694;18;43,35
2751,602;49,0;370,50;67,7;-18694;18;43,35
2751,650;49,0;371,50;67,7;-18694;18;43,35
2751,697;49,0;371,50;67,7;-18694;18;43,35
2751,745;49,0;371,50;67,7;-18694;18;43,35
2751,793;49,0;371,50;67,7;-18694;18;43,35
2751,842;49,0;371,50;67,7;-18694;18;44,35
2751,889;49,1;371,50;67,7;-18694;18;44,35
2751,936;49,1;371,00;67,7;-18694;18;44,35
2751,981;49,1;371,00;67,7;-18694;18;44,35
2752,028;49,1;371,00;67,7;-18693;18;44,35
2752,065;49,1;371,00;67,7;-18693;18;44,35
2752,114;49,1;371,00;67,7;-18693;18;44,60
2752,163;49,1;371,00;67,7;-18693;18;44,60
2752,210;49,1;371,00;67,7;-18693;18;44,60
2752,241;49,1;371,00;67,8;-18693;18;44,60
2752,290;49,1;371,00;67,8;-18690;18;44,60
2752,337;49,1;371,00;67,8;-18690;18;44,60
2752,386;49,1;371,00;67,8;-18690;18;42,35
2752,434;49,1;371,00;67,8;-18690;18;42,35
2752,481;49,1;371,00;67,8;-18690;18;42,35
2752,529;49,1;371,00;67,8;-18690;18;42,35
2752,576;49,1;371,00;67,8;-18693;18;42,35
2752,623;49,1;371,00;67,8;-18693;18;42,35
2752,684;49,1;371,00;67,8;-18693;18;47,10
2752,722;49,1;371,00;67,8;-18693;18;47,10
2752,770;49,1;371,00;67,8;-18693;18;47,10
2752,802;49,1;371,00;67,8;-18693;18;47,10
2752,850;49,1;371,00;67,8;-18693;18;47,10
2752,881;49,1;371,00;67,8;-18693;18;47,10
2752,929;49,1;371,00;67,8;-18693;18;45,10
2752,961;49,1;371,00;67,8;-18693;18;45,10
2753,009;49,1;371,00;67,8;-18693;18;45,10
2753,042;49,1;371,00;67,8;-18693;18;45,10
2753,089;49,1;371,00;67,8;-18693;18;45,10
2753,136;49,1;371,00;67,8;-18693;18;45,10
2753,182;49,1;371,00;67,8;-18693;18;44,85
2753,230;49,0;371,00;67,8;-18693;18;44,85
2753,276;49,0;371,00;67,8;-18693;18;44,85
2753,323;49,0;371,00;67,8;-18693;18;44,85
2753,361;49,0;371,00;67,8;-18694;18;44,85
2753,410;49,0;371,00;67,8;-18694;18;44,85
2753,442;49,0;371,00;67,8;-18694;18;44,60
2753,490;49,1;371,00;67,8;-18694;18;44,60
2753,538;49,1;371,00;67,8;-18694;18;44,60
2753,585;49,1;371,00;67,8;-18694;18;44,60
2753,633;49,1;371,00;67,8;-18693;18;44,60
2753,680;49,1;371,00;67,8;-18693;18;44,60
2753,726;49,1;371,00;67,8;-18693;18;44,60
2753,772;49,1;371,00;67,8;-18693;18;44,60
2753,819;49,1;371,50;67,8;-18693;18;44,60
2753,852;49,1;371,50;67,8;-18693;18;44,60
2753,882;49,1;371,50;67,8;-18692;18;44,60
2753,927;49,1;371,50;67,8;-18692;18;44,60
2753,973;49,1;371,50;67,8;-18692;18;44,60
2754,020;49,2;371,50;67,8;-18692;18;44,60
2754,065;49,2;371,50;67,8;-18692;18;44,60
2754,113;49,2;371,50;67,8;-18692;18;44,60
2754,160;49,2;371,50;67,8;-18692;18;44,60
2754,206;49,2;371,50;67,8;-18692;18;44,60
2754,253;49,2;371,50;67,8;-18692;18;46,85
2754,300;49,1;371,50;67,8;-18692;18;46,85
2754,346;49,1;371,50;67,8;-18692;18;46,85
2754,402;49,1;371,50;67,8;-18692;18;46,85
2754,439;49,1;371,50;67,8;-18692;18;46,85
2754,487;49,1;371,50;67,8;-18692;18;46,85
2754,534;49,1;371,50;67,8;-18692;18;45,10
2754,594;49,1;371,50;67,8;-18692;18;45,10
2754,642;49,1;372,00;67,8;-18692;18;45,10
2754,705;49,1;372,00;67,8;-18692;18;45,10
2754,753;49,1;372,00;67,8;-18692;18;45,10
2754,801;49,1;372,00;67,8;-18692;18;45,10
2754,850;49,1;372,00;67,8;-18692;18;45,60
2754,893;49,1;372,00;67,8;-18692;18;45,60
2754,939;49,1;371,00;67,8;-18692;18;45,60
2754,972;49,1;371,00;67,8;-18692;18;45,60
2755,019;49,1;371,00;67,8;-18692;18;45,60
2755,066;49,1;371,00;67,8;-18692;18;45,60
2755,113;49,1;371,00;67,8;-18692;18;45,60
2755,160;49,1;371,00;67,8;-18692;18;45,60
2755,191;49,1;371,00;67,8;-18692;18;45,60
2755,239;49,1;371,00;67,8;-18692;18;45,60
2755,285;49,1;371,00;67,8;-18692;18;45,60
2755,332;49,1;371,00;67,8;-18692;18;45,60
2755,377;49,1;371,00;67,8;-18692;18;46,35
2755,425;49,0;371,00;67,8;-18692;18;46,35
2755,472;49,0;372,00;67,8;-18692;18;46,35
2755,519;49,0;372,00;67,8;-18692;18;46,35
2755,565;49,0;372,00;67,8;-18692;18;46,35
2755,614;49,0;372,00;67,8;-18692;18;46,35
2755,659;49,0;372,00;67,8;-18692;18;45,85
2755,706;49,1;372,00;67,8;-18692;18;45,85
2755,762;49,1;371,50;67,8;-18692;18;45,85
2755,810;49,1;371,50;67,8;-18692;18;45,85
2755,841;49,1;371,50;67,8;-18691;18;45,85
2755,889;49,1;371,50;67,8;-18691;18;45,85
2755,921;49,1;371,50;67,8;-18691;18;44,85
2755,969;49,1;371,50;67,8;-18691;18;44,85
2756,001;49,1;371,50;67,8;-18691;18;44,85
2756,050;49,1;371,50;67,8;-18691;18;44,85
2756,098;49,1;371,50;67,8;-18691;18;44,85
2756,131;49,1;371,50;67,8;-18691;18;44,85
2756,178;49,1;371,50;67,8;-18691;18;46,35
2756,226;49,1;371,50;67,8;-18691;18;46,35
2756,273;49,1;371,50;67,8;-18691;18;46,35
2756,321;49,1;371,50;67,8;-18691;18;46,35
2756,370;49,1;371,50;67,8;-18691;18;46,35
2756,401;49,1;371,50;67,8;-18691;18;46,35
2756,449;49,1;371,50;67,8;-18691;18;45,60
2756,482;49,1;371,50;67,8;-18691;18;45,60
2756,529;49,1;372,00;67,8;-18691;18;45,60
2756,562;49,1;372,00;67,8;-18691;18;45,60
2756,608;49,1;372,00;67,8;-18692;18;45,60
2756,656;49,1;372,00;67,8;-18692;18;45,60
2756,707;49,1;372,00;67,8;-18692;18;45,60
2756,754;49,0;372,00;67,8;-18692;18;45,60
2756,801;49,0;372,00;67,8;-18692;18;45,60
2756,850;49,0;372,00;67,8;-18692;18;45,60
2756,881;49,0;372,00;67,8;-18692;18;45,60
2756,930;49,0;372,00;67,8;-18692;18;45,60
2756,978;49,0;372,00;67,8;-18692;18;45,35
2757,026;49,1;372,00;67,8;-18692;18;45,35
2757,074;49,1;371,00;67,8;-18692;18;45,35
2757,123;49,1;371,00;67,8;-18692;18;45,35
2757,169;49,1;371,00;67,8;-18693;18;45,35
2757,218;49,1;371,00;67,8;-18693;18;45,35
2757,266;49,1;371,00;67,8;-18693;18;45,10
2757,314;49,1;371,00;67,8;-18693;18;45,10
2757,362;49,1;371,00;67,8;-18693;18;45,10
2757,410;49,1;371,00;67,8;-18693;18;45,10
2757,458;49,1;371,00;67,8;-18692;18;45,10
2757,505;49,1;371,00;67,8;-18692;18;45,10
2757,553;49,1;371,00;67,8;-18692;18;45,10
2757,602;49,1;371,00;67,8;-18692;18;45,10
2757,649;49,1;371,50;67,8;-18692;18;45,10
2757,682;49,1;371,50;67,8;-18692;18;45,10
2757,730;49,1;371,50;67,8;-18692;18;45,10
2757,777;49,1;371,50;67,8;-18692;18;45,10
2757,825;49,1;371,50;67,8;-18692;18;44,85
2757,875;49,0;371,50;67,8;-18692;18;44,85
2757,922;49,0;371,50;67,8;-18692;18;44,85
2757,969;49,0;371,50;67,8;-18692;18;44,85
2758,015;49,0;371,50;67,8;-18693;18;44,85
2758,065;49,0;371,50;67,8;-18693;18;44,85
2758,113;49,0;371,50;67,8;-18693;18;44,85
2758,162;49,0;371,50;67,8;-18693;18;44,85
2758,209;49,0;371,50;67,8;-18693;18;44,85
2758,242;49,0;371,50;67,8;-18693;18;44,85
2758,290;49,0;371,50;67,8;-18694;18;44,85
2758,338;49,0;371,50;67,8;-18694;18;44,85
2758,386;49,0;371,50;67,8;-18694;18;44,10
2758,435;49,0;371,50;67,8;-18694;18;44,10
2758,481;49,0;371,50;67,8;-18694;18;44,10
2758,527;49,0;371,50;67,8;-18694;18;44,10
2758,574;49,0;371,50;67,8;-18694;18;44,10
2758,622;49,0;371,50;67,8;-18694;18;44,10
2758,668;49,0;371,50;67,8;-18694;18;44,35
2758,722;48,9;371,50;67,8;-18694;18;44,35
2758,770;48,9;371,50;67,8;-18694;18;44,35
2758,802;48,9;371,50;67,8;-18694;18;44,35
2758,850;48,9;371,50;67,8;-18694;18;44,35
2758,881;48,9;371,50;67,8;-18694;18;44,35
2758,930;48,9;371,50;67,8;-18694;18;44,10
2758,978;49,1;371,50;67,8;-18694;18;44,10
2759,025;49,1;371,00;67,8;-18694;18;44,10
2759,073;49,1;371,00;67,8;-18694;18;44,10
2759,121;49,1;371,00;67,8;-18692;18;44,10
2759,167;49,1;371,00;67,8;-18692;18;44,10
2759,215;49,1;371,00;67,8;-18692;18;44,10
2759,261;49,2;371,00;67,8;-18692;18;44,10
2759,309;49,2;371,50;67,8;-18692;18;44,10
2759,346;49,2;371,50;67,8;-18692;18;44,10
2759,394;49,2;371,50;67,8;-18691;18;44,10
2759,441;49,2;371,50;67,8;-18691;18;44,10
2759,489;49,2;371,50;67,8;-18691;18;44,85
2759,538;49,2;371,50;67,8;-18691;18;44,85
2759,585;49,2;372,00;67,8;-18691;18;44,85
2759,633;49,2;372,00;67,8;-18691;18;44,85
2759,682;49,2;372,00;67,8;-18691;18;44,85
2759,729;49,2;372,00;67,8;-18691;18;44,85
2759,777;49,2;372,00;67,8;-18691;18;45,35
2759,824;49,1;372,00;67,8;-18691;18;45,35
2759,871;49,1;371,50;67,8;-18691;18;45,35
2759,917;49,1;371,50;67,9;-18691;18;45,35
2759,965;49,1;371,50;67,9;-18692;18;45,35
2760,018;49,1;371,50;67,9;-18692;18;45,35
2760,067;49,1;371,50;67,9;-18692;18;45,60
2760,114;49,1;371,50;67,9;-18692;18;45,60
2760,162;49,1;371,50;67,9;-18692;18;45,60
2760,209;49,1;371,50;67,9;-18692;18;45,60
2760,257;49,1;371,50;67,9;-18691;18;45,60
2760,306;49,1;371,50;67,9;-18691;18;45,60
2760,353;49,1;371,50;67,9;-18691;18;45,60
2760,399;49,1;371,50;67,9;-18691;18;45,60
2760,446;49,1;371,50;67,9;-18691;18;45,60
2760,492;49,1;371,50;67,9;-18691;18;45,60
2760,539;49,1;371,50;67,9;-18691;18;45,60
2760,586;49,1;371,50;67,9;-18691;18;45,60
2760,634;49,1;371,50;67,9;-18691;18;45,85
2760,682;49,1;371,50;67,9;-18691;18;45,85
2760,722;49,1;371,50;67,9;-18691;18;45,85
2760,771;49,1;371,50;67,9;-18691;18;45,85
2760,817;49,1;371,50;67,9;-18692;18;45,85
2760,866;49,1;371,50;67,9;-18692;18;45,85
2760,914;49,1;371,50;67,9;-18692;18;46,10
2760,961;49,1;371,50;67,9;-18692;18;46,10
2761,010;49,1;371,00;67,9;-18692;18;46,10
2761,056;49,1;371,00;67,9;-18692;18;46,10
2761,104;49,1;371,00;67,9;-18693;18;46,10
2761,150;49,1;371,00;67,9;-18693;18;46,10
2761,198;49,1;371,00;67,9;-18693;18;45,35
2761,245;49,1;371,00;67,9;-18693;18;45,35
2761,292;49,1;371,50;67,9;-18693;18;45,35
2761,338;49,1;371,50;67,9;-18693;18;45,35
2761,394;49,1;371,50;67,9;-18690;18;45,35
2761,442;49,1;371,50;67,9;-18690;18;45,35
2761,490;49,1;371,50;67,9;-18690;18;44,35
2761,538;49,3;371,50;67,9;-18690;18;44,35
2761,585;49,3;371,50;67,9;-18690;18;44,35
2761,633;49,3;371,50;67,9;-18690;18;44,35
2761,682;49,3;371,50;67,9;-18689;18;44,35
2761,729;49,3;371,50;67,9;-18689;18;44,35
2761,774;49,3;371,50;67,9;-18689;18;46,60
2761,821;49,2;371,50;67,9;-18689;18;46,60
2761,868;49,2;372,00;67,9;-18689;18;46,60
2761,915;49,2;372,00;67,9;-18689;18;46,60
2761,962;49,2;372,00;67,9;-18690;18;46,60
2762,009;49,2;372,00;67,9;-18690;18;46,60
2762,065;49,2;372,00;67,9;-18690;18;47,10
2762,114;49,1;372,00;67,9;-18690;18;47,10
2762,161;49,1;372,00;67,9;-18690;18;47,10
2762,210;49,1;372,00;67,9;-18690;18;47,10
2762,258;49,1;372,00;67,9;-18691;18;47,10
2762,306;49,1;372,00;67,9;-18691;18;47,10
2762,354;49,1;372,00;67,9;-18691;18;47,10
2762,401;49,2;372,00;67,9;-18691;18;47,10
2762,449;49,2;372,00;67,9;-18691;18;47,10
2762,498;49,2;372,00;67,9;-18691;18;47,10
2762,544;49,2;372,00;67,9;-18690;18;47,10
2762,591;49,2;372,00;67,9;-18690;18;47,10
2762,638;49,2;372,00;67,9;-18690;18;46,60
2762,685;49,0;372,00;67,9;-18690;18;46,60
2762,722;49,0;371,50;67,9;-18690;18;46,60
2762,770;49,0;371,50;67,9;-18690;18;46,60
2762,817;49,0;371,50;67,9;-18692;18;46,60
2762,866;49,0;371,50;67,9;-18692;18;46,60
2762,914;49,0;371,50;67,9;-18692;18;46,35
2762,961;49,0;371,50;67,9;-18692;18;46,35
2763,009;49,0;371,50;67,9;-18692;18;46,35
2763,058;49,0;371,50;67,9;-18692;18;46,35
2763,105;49,0;371,50;67,9;-18693;18;46,35
2763,152;49,0;371,50;67,9;-18693;18;46,35
2763,199;49,0;371,50;67,9;-18693;18;45,60
2763,247;49,1;371,50;67,9;-18693;18;45,60
2763,294;49,1;371,50;67,9;-18693;18;45,60
2763,340;49,1;371,50;67,9;-18693;18;45,60
2763,394;49,1;371,50;67,9;-18692;18;45,60
2763,441;49,1;371,50;67,9;-18692;18;45,60
2763,490;49,1;371,50;67,9;-18692;18;45,35
2763,538;49,0;371,50;67,9;-18692;18;45,35
2763,585;49,0;372,00;67,9;-18692;18;45,35
2763,633;49,0;372,00;67,9;-18692;18;45,35
2763,682;49,0;372,00;67,9;-18694;18;45,35
2763,729;49,0;372,00;67,9;-18694;18;45,35
2763,777;49,0;372,00;67,9;-18694;18;46,35
2763,824;49,0;372,00;67,9;-18694;18;46,35
2763,872;49,0;372,00;67,9;-18694;18;46,35
2763,917;49,0;372,00;67,9;-18694;18;46,35
2763,964;49,0;372,00;67,9;-18694;18;46,35
2764,013;49,0;372,00;67,9;-18694;18;46,35
2764,052;49,0;372,00;67,9;-18694;18;44,10
2764,098;48,9;372,00;67,9;-18694;18;44,10
2764,146;48,9;371,50;67,9;-18694;18;44,10
2764,193;48,9;371,50;67,9;-18694;18;44,10
2764,242;48,9;371,50;67,9;-18696;18;44,10
2764,291;48,9;371,50;67,9;-18696;18;44,10
2764,338;48,9;371,50;67,9;-18696;18;44,10
2764,386;48,9;371,50;67,9;-18696;18;44,10
2764,433;48,9;372,00;67,9;-18696;18;44,10
2764,479;48,9;372,00;67,9;-18696;18;44,10
2764,525;48,9;372,00;67,9;-18697;18;44,10
2764,573;48,9;372,00;67,9;-18697;18;44,10
2764,620;48,9;372,00;67,9;-18697;18;42,10
2764,667;48,9;372,00;67,9;-18697;18;42,10
2764,707;48,9;372,00;67,9;-18697;18;42,10
2764,753;48,9;372,00;67,9;-18697;18;42,10
2764,803;48,9;372,00;67,9;-18697;18;42,10
2764,850;48,9;372,00;67,9;-18697;18;42,10
2764,898;48,9;372,00;67,9;-18697;18;42,10
2764,946;49,0;372,00;67,9;-18697;18;42,10
2764,994;49,0;372,00;67,9;-18697;18;42,10
2765,041;49,0;372,00;67,9;-18697;18;42,10
2765,088;49,0;372,00;67,9;-18696;18;42,10
2765,135;49,0;372,00;67,9;-18696;18;42,10
2765,182;49,0;372,00;67,9;-18696;18;39,85
2765,229;48,9;372,00;67,9;-18696;18;39,85
2765,275;48,9;371,50;67,9;-18696;18;39,85
2765,322;48,9;371,50;67,9;-18696;18;39,85
2765,362;48,9;371,50;67,9;-18695;18;39,85
2765,410;48,9;371,50;67,9;-18695;18;39,85
2765,458;48,9;371,50;67,9;-18695;18;34,85
2765,505;49,0;371,50;67,9;-18695;18;34,85
2765,554;49,0;370,50;67,9;-18695;18;34,85
2765,602;49,0;370,50;67,9;-18695;18;34,85
2765,650;49,0;370,50;67,9;-18693;18;34,85
2765,697;49,0;370,50;67,9;-18693;18;34,85
2765,744;49,0;370,50;67,9;-18693;18;28,60
2765,791;49,2;370,50;67,9;-18693;18;28,60
2765,838;49,2;371,00;67,9;-18693;18;28,60
2765,886;49,2;371,00;67,9;-18693;18;28,60
2765,932;49,2;371,00;67,9;-18688;18;28,60
2765,979;49,2;371,00;67,9;-18688;18;28,60
2766,024;49,2;371,00;67,9;-18688;18;24,85
2766,065;49,5;371,00;67,9;-18688;18;24,85
2766,113;49,5;370,50;67,9;-18688;18;24,85
2766,162;49,5;370,50;67,9;-18688;18;24,85
2766,211;49,5;370,50;67,9;-18682;18;24,85
2766,258;49,5;370,50;67,9;-18682;18;24,85
2766,306;49,5;370,50;67,9;-18682;18;23,35
2766,352;49,7;370,50;67,9;-18682;18;23,35
2766,398;49,7;370,50;67,9;-18682;18;23,35
2766,445;49,7;370,50;67,9;-18682;18;23,35
2766,493;49,7;370,50;67,9;-18676;18;23,35
2766,540;49,7;370,50;67,9;-18676;18;23,35
2766,587;49,7;370,50;67,9;-18676;18;21,60
2766,634;50,1;370,50;67,9;-18676;18;21,60
2766,681;50,1;370,50;67,9;-18676;18;21,60
2766,722;50,1;370,50;67,9;-18676;18;21,60
2766,770;50,1;370,50;67,9;-18668;18;21,60
2766,818;50,1;370,50;67,9;-18668;18;21,60
2766,866;50,1;370,50;67,9;-18668;18;22,60
2766,914;50,5;370,50;67,9;-18668;18;22,60
2766,962;50,5;370,00;67,9;-18668;18;22,60
2767,007;50,5;370,00;67,9;-18668;18;22,60
2767,054;50,5;370,00;67,9;-18656;18;22,60
2767,101;50,5;370,00;67,9;-18656;18;22,60
2767,147;50,5;370,00;67,9;-18656;18;23,35
2767,210;50,7;370,00;67,9;-18656;18;23,35
2767,255;50,7;370,50;67,9;-18656;18;23,35
2767,302;50,7;370,50;67,9;-18656;18;23,35
2767,348;50,7;370,50;67,9;-18648;18;23,35
2767,394;50,7;370,50;67,9;-18648;18;23,35
2767,441;50,7;370,50;67,9;-18648;18;22,35
2767,489;51,1;370,50;67,9;-18648;18;22,35
2767,537;51,1;370,50;67,9;-18648;18;22,35
2767,584;51,1;370,50;67,9;-18648;18;22,35
2767,630;51,1;370,50;67,9;-18637;18;22,35
2767,677;51,1;370,50;67,9;-18637;18;22,35
2767,723;51,1;370,50;67,9;-18637;18;22,10
2767,770;51,4;370,50;67,9;-18637;18;22,10
2767,816;51,4;370,50;67,9;-18637;18;22,10
2767,864;51,4;370,50;67,9;-18637;18;22,10
2767,911;51,4;370,50;67,9;-18628;18;22,10
2767,957;51,4;370,50;67,9;-18628;18;22,10
2768,003;51,4;370,50;67,9;-18628;18;21,60
2768,049;51,6;370,50;67,9;-18628;18;21,60
2768,097;51,6;370,00;67,9;-18628;18;21,60
2768,144;51,6;370,00;67,9;-18628;18;21,60
2768,191;51,6;370,00;67,9;-18619;18;21,60
2768,238;51,6;370,00;67,9;-18619;18;21,60
2768,284;51,6;370,00;67,9;-18619;18;20,85
2768,332;52,0;370,00;67,9;-18619;18;20,85
2768,378;52,0;370,00;67,9;-18619;18;20,85
2768,425;52,0;370,00;67,9;-18619;18;20,85
2768,472;52,0;370,00;67,9;-18607;18;20,85
2768,519;52,0;370,00;67,9;-18607;18;20,85
2768,565;52,0;370,00;67,9;-18607;18;22,85
2768,613;52,4;370,00;67,9;-18607;18;22,85
2768,660;52,4;370,50;67,9;-18607;18;22,85
2768,706;52,4;370,50;67,9;-18607;18;22,85
2768,752;52,4;370,50;67,9;-18597;18;22,85
2768,799;52,4;370,50;67,9;-18597;18;22,85
2768,831;52,4;370,50;67,9;-18597;18;26,35
2768,878;52,6;370,50;67,9;-18597;18;26,35
2768,926;52,6;370,50;67,9;-18597;18;26,35
2768,971;52,6;370,50;68,0;-18597;18;26,35
2769,025;52,6;370,50;68,0;-18588;18;26,35
2769,073;52,6;370,50;68,0;-18588;18;26,35
2769,122;52,6;370,50;68,0;-18588;18;31,60
2769,170;52,9;370,50;68,0;-18588;18;31,60
2769,234;52,9;370,50;68,0;-18588;18;31,60
2769,282;52,9;370,50;68,0;-18588;18;31,60
2769,329;52,9;370,50;68,0;-18579;18;31,60
2769,378;52,9;370,50;68,0;-18579;18;31,60
2769,426;52,9;370,50;68,0;-18579;18;37,60
2769,474;53,1;370,50;68,0;-18579;18;37,60
