Temps;Vitesse du véhicule;Courant batterie de traction mesuré par LBC
Temps;M-02-00;M-1B-00
sec;km/h;A
378,060;50,7;-34,40
378,113;50,7;-32,90
378,157;50,7;-32,90
378,207;50,7;-30,40
378,255;50,9;-30,40
378,314;50,9;-30,65
378,357;51,0;-30,65
378,414;51,0;-32,40
378,457;50,9;-32,40
378,506;50,9;-32,90
378,556;50,8;-32,90
378,607;50,8;-26,15
378,656;50,9;-26,15
378,708;50,9;-26,65
378,756;51,4;-26,65
378,806;51,4;-32,65
378,853;51,6;-32,65
378,916;51,6;-38,15
378,963;51,1;-38,15
379,014;51,1;-30,65
379,062;51,1;-30,65
379,106;51,1;-27,40
379,156;51,3;-27,40
379,215;51,3;-30,15
379,283;51,5;-30,15
379,322;51,5;-36,15
379,373;51,5;-36,15
379,422;51,5;-38,65
379,483;51,5;-38,65
379,531;51,5;-40,15
379,584;51,6;-40,15
379,622;51,6;-41,40
379,684;51,6;-41,40
379,722;51,6;-41,90
379,784;51,8;-41,90
379,822;51,8;-43,40
379,884;51,8;-43,40
379,932;51,8;-43,40
379,985;51,9;-43,40
380,031;51,9;-43,90
380,085;51,9;-43,90
380,133;51,9;-44,15
380,186;52,0;-44,15
380,222;52,0;-44,65
380,287;52,1;-44,65
380,338;52,1;-44,90
380,386;52,2;-44,90
380,434;52,2;-44,90
380,486;52,4;-44,90
380,533;52,4;-45,15
380,586;52,5;-45,15
380,621;52,5;-44,90
380,670;52,6;-44,90
380,717;52,6;-45,15
380,762;52,5;-45,15
380,802;52,5;-44,90
380,851;52,6;-44,90
380,903;52,6;-45,15
380,954;52,7;-45,15
381,002;52,7;-45,15
381,049;52,7;-45,15
381,088;52,7;-45,15
381,136;52,8;-45,15
381,187;52,8;-45,15
381,237;52,8;-45,15
381,287;52,8;-45,15
381,337;52,9;-45,15
381,388;52,9;-45,15
381,437;53,0;-45,15
381,488;53,0;-45,15
381,535;53,0;-45,15
381,571;53,0;-45,15
381,620;53,0;-45,15
381,672;53,0;-44,40
381,714;53,0;-44,40
381,754;53,0;-43,65
381,804;53,0;-43,65
381,851;53,0;-41,40
381,904;53,1;-41,40
381,953;53,1;-43,40
382,004;53,1;-43,40
382,050;53,1;-41,65
382,104;53,1;-41,65
382,153;53,1;-40,40
382,205;53,2;-40,40
382,253;53,2;-40,40
382,303;53,2;-40,40
382,353;53,2;-40,90
382,405;53,1;-40,90
382,453;53,1;-39,90
382,505;53,1;-39,90
382,553;53,1;-39,65
382,605;53,1;-39,65
382,653;53,1;-39,90
382,705;53,1;-39,90
382,753;53,1;-38,40
382,805;53,1;-38,40
382,853;53,1;-39,90
382,905;53,1;-39,90
382,952;53,1;-40,15
383,006;53,1;-40,15
383,053;53,1;-40,15
383,106;53,1;-40,15
383,153;53,1;-40,90
383,203;53,1;-40,90
383,250;53,1;-41,65
383,291;53,1;-41,65
383,338;53,1;-43,15
383,391;52,9;-43,15
383,438;52,9;-41,65
383,491;52,9;-41,65
383,538;52,9;-41,40
383,591;53,0;-41,40
383,635;53,0;-44,65
383,692;53,0;-44,65
383,739;53,0;-47,90
383,792;52,9;-47,90
383,835;52,9;-47,40
383,892;53,0;-47,40
383,939;53,0;-45,65
383,992;53,0;-45,65
384,035;53,0;-46,40
384,092;52,9;-46,40
384,140;52,9;-46,90
384,193;52,9;-46,90
384,235;52,9;-47,40
384,293;52,9;-47,40
384,335;52,9;-50,15
384,393;53,0;-50,15
384,435;53,0;-52,90
384,494;53,0;-52,90
384,540;53,0;-53,40
384,594;52,9;-53,40
384,641;52,9;-51,90
384,694;52,9;-51,90
384,749;52,9;-51,90
384,794;53,0;-51,90
384,842;53,0;-51,90
384,895;52,9;-51,90
384,935;52,9;-53,15
384,995;52,8;-53,15
385,041;52,8;-50,15
385,094;52,8;-50,15
385,134;52,8;-47,40
385,194;52,9;-47,40
385,243;52,9;-49,90
385,295;52,9;-49,90
385,335;52,9;-51,15
385,395;52,8;-51,15
385,434;52,8;-49,15
385,495;52,8;-49,15
385,542;52,8;-46,90
385,595;52,8;-46,90
385,642;52,8;-48,90
385,695;52,8;-48,90
385,750;52,8;-47,40
385,795;52,7;-47,40
385,853;52,7;-46,90
385,896;52,6;-46,90
385,934;52,6;-46,40
385,996;52,6;-46,40
386,033;52,6;-45,90
386,096;52,6;-45,90
386,133;52,6;-45,40
386,181;52,5;-45,40
386,234;52,5;-45,40
386,281;52,5;-45,40
386,333;52,5;-45,40
386,397;52,4;-45,40
386,444;52,4;-45,15
386,482;52,4;-45,15
386,529;52,4;-45,15
386,577;52,4;-45,15
386,629;52,4;-44,90
386,676;52,3;-44,90
386,730;52,3;-44,65
386,776;52,0;-44,65
386,833;52,0;-44,90
386,882;52,0;-44,90
386,933;52,0;-44,65
386,981;51,9;-44,65
387,029;51,9;-42,90
387,082;51,8;-42,90
387,132;51,8;-38,90
387,182;51,6;-38,90
387,229;51,6;-33,90
387,282;51,5;-33,90
387,330;51,5;-28,65
387,381;51,4;-28,65
387,432;51,4;-27,90
387,483;51,3;-27,90
387,532;51,3;-27,90
387,582;51,1;-27,90
387,632;51,1;-26,65
387,680;51,0;-26,65
387,745;51,0;-25,90
387,799;50,9;-25,90
387,847;50,9;-25,90
387,882;50,8;-25,90
387,932;50,8;-25,90
387,980;50,6;-25,90
388,032;50,6;-26,15
388,082;50,5;-26,15
388,132;50,5;-26,15
388,182;50,1;-26,15
388,231;50,1;-26,15
388,279;50,0;-26,15
388,332;50,0;-25,90
388,383;49,6;-25,90
388,431;49,6;-24,90
388,479;49,4;-24,90
388,532;49,4;-22,15
388,581;49,3;-22,15
388,632;49,3;-23,15
388,681;49,2;-23,15
388,732;49,2;-25,65
388,782;48,9;-25,65
388,832;48,9;-24,15
388,880;48,8;-24,15
388,932;48,8;-24,15
388,981;48,7;-24,15
389,031;48,7;-23,65
389,081;48,4;-23,65
389,132;48,4;-23,40
389,181;48,0;-23,40
389,233;48,0;-21,15
389,281;47,9;-21,15
389,331;47,9;-22,15
389,381;47,6;-22,15
389,433;47,6;-22,15
389,480;47,3;-22,15
389,533;47,3;-21,65
389,580;47,1;-21,65
389,633;47,1;-21,15
389,681;47,1;-21,15
389,733;47,1;-20,65
389,780;46,8;-20,65
389,831;46,8;-19,90
389,880;46,6;-19,90
389,930;46,6;-19,15
389,977;46,2;-19,15
390,017;46,2;-18,15
390,079;46,0;-18,15
390,141;46,0;-17,90
390,182;45,6;-17,90
390,222;45,6;-17,40
390,263;45,5;-17,40
390,306;45,5;-17,40
390,345;45,3;-17,40
390,407;45,3;-17,15
390,469;44,9;-17,15
390,530;44,9;-16,90
390,591;44,6;-16,90
390,632;44,6;-16,40
390,672;44,5;-16,40
390,713;44,5;-16,15
390,765;44,4;-16,15
390,806;44,4;-17,40
390,847;44,2;-17,40
390,908;44,2;-16,65
390,969;43,8;-16,65
391,031;43,8;-15,15
391,072;43,5;-15,15
391,112;43,5;-14,90
391,163;43,2;-14,90
391,212;43,2;-14,90
391,271;42,9;-14,90
391,320;42,9;-14,90
391,351;42,7;-14,90
391,404;42,7;-13,90
391,445;42,4;-13,90
391,486;42,4;-13,40
391,547;42,1;-13,40
391,595;42,1;-12,40
391,645;41,9;-12,40
391,695;41,9;-11,65
391,742;41,5;-11,65
391,796;41,5;-11,15
391,844;41,2;-11,15
391,899;41,2;-10,65
391,960;40,9;-10,65
392,001;40,9;-10,65
392,042;40,7;-10,65
392,083;40,7;-9,65
392,124;40,5;-9,65
392,166;40,5;-9,90
392,206;40,3;-9,90
392,268;40,3;-6,90
392,330;39,8;-6,90
392,371;39,8;-2,65
392,412;39,4;-2,65
392,453;39,4;-2,90
392,511;39,1;-2,90
392,569;39,1;-2,90
392,616;38,7;-2,90
392,669;38,7;-2,90
392,728;38,4;-2,90
392,770;38,4;-2,15
392,812;38,0;-2,15
392,870;38,0;-1,90
392,911;37,7;-1,90
392,970;37,7;-1,40
393,019;37,3;-1,40
393,070;37,3;-1,40
393,118;37,0;-1,40
393,150;37,0;-1,15
393,195;36,7;-1,15
393,245;36,7;-0,90
393,295;36,3;-0,90
393,343;36,3;-0,65
393,402;36,0;-0,65
393,444;36,0;-0,90
393,502;35,6;-0,90
393,550;35,6;-0,65
393,603;35,3;-0,65
393,644;35,3;-0,90
393,704;34,9;-0,90
393,752;34,9;-0,90
393,794;34,6;-0,90
393,842;34,6;-0,90
393,905;34,1;-0,90
393,944;34,1;-0,90
393,994;33,9;-0,90
394,051;33,9;-0,90
394,103;33,5;-0,90
394,150;33,5;-0,90
394,203;33,1;-0,90
394,250;33,1;-0,65
394,303;32,6;-0,65
394,352;32,6;-0,65
394,409;32,4;-0,65
394,473;32,4;-0,65
394,520;32,0;-0,65
394,573;32,0;-0,90
394,619;31,6;-0,90
394,672;31,6;-1,15
394,726;31,3;-1,15
394,773;31,3;-1,15
394,820;30,8;-1,15
394,873;30,8;-1,40
394,926;30,5;-1,40
394,976;30,5;-0,90
395,026;30,1;-0,90
395,074;30,1;-0,90
395,125;29,9;-0,90
395,174;29,9;-1,15
395,226;29,5;-1,15
395,274;29,5;-1,40
395,322;29,2;-1,40
395,376;29,2;-1,40
395,425;28,8;-1,40
395,477;28,8;-1,40
395,525;28,5;-1,40
395,578;28,5;-1,15
395,633;28,1;-1,15
395,675;28,1;-0,65
395,722;27,8;-0,65
395,775;27,8;-0,65
395,828;27,4;-0,65
395,875;27,4;-0,40
395,924;27,1;-0,40
395,976;27,1;-0,15
396,023;26,8;-0,15
396,076;26,8;0,10
396,123;26,5;0,10
396,175;26,5;0,10
396,224;26,0;0,10
396,275;26,0;0,10
396,325;25,7;0,10
396,376;25,7;0,35
396,423;25,2;0,35
396,476;25,2;0,35
396,523;24,9;0,35
396,576;24,9;0,35
396,623;24,5;0,35
396,675;24,5;0,60
396,733;24,2;0,60
396,776;24,2;0,60
396,825;23,7;0,60
396,876;23,7;0,60
396,923;23,5;0,60
396,976;23,5;0,60
397,023;23,0;0,60
397,076;23,0;0,35
397,124;22,7;0,35
397,177;22,7;0,10
397,223;22,3;0,10
397,277;22,3;0,10
397,325;22,0;0,10
397,378;22,0;0,10
397,424;21,5;0,10
397,477;21,5;0,10
397,526;21,3;0,10
397,578;21,3;0,10
397,624;20,9;0,10
397,677;20,9;0,10
397,724;20,6;0,10
397,777;20,6;0,10
397,824;20,2;0,10
397,878;20,2;0,10
397,925;19,9;0,10
397,978;19,9;0,10
398,025;19,5;0,10
398,081;19,5;0,10
398,140;19,1;0,10
398,194;19,1;0,10
398,242;18,8;0,10
398,296;18,8;0,10
398,343;18,4;0,10
398,390;18,4;0,10
398,440;18,1;0,10
398,495;18,1;0,10
398,557;17,6;0,10
398,611;17,6;0,10
398,680;17,2;0,10
398,723;17,2;0,10
398,780;17,0;0,10
398,823;17,0;0,10
398,880;16,5;0,10
398,927;16,5;-0,15
398,980;16,3;-0,15
399,023;16,3;-0,40
399,080;15,9;-0,40
399,123;15,9;-0,15
399,181;15,6;-0,15
399,244;15,6;-0,40
399,281;15,2;-0,40
399,323;15,2;-0,40
399,381;14,9;-0,40
399,428;14,9;-0,65
399,481;14,5;-0,65
399,523;14,5;-0,65
399,582;14,2;-0,65
399,629;14,2;-0,90
399,682;13,8;-0,90
399,722;13,8;-0,65
399,782;13,5;-0,65
399,823;13,5;-0,65
399,882;13,1;-0,65
399,922;13,1;-0,65
399,982;12,8;-0,65
400,038;12,8;-0,65
400,082;12,4;-0,65
400,129;12,4;-0,65
400,182;12,2;-0,65
400,222;12,2;-0,65
400,282;11,8;-0,65
400,331;11,8;-0,65
400,383;11,3;-0,65
400,422;11,3;-0,65
400,483;11,1;-0,65
400,530;11,1;-0,90
400,583;10,7;-0,90
400,630;10,7;-1,15
400,687;10,4;-1,15
400,721;10,4;-1,40
400,783;10,1;-1,40
400,826;10,1;-2,15
400,867;9,7;-2,15
400,915;9,7;-3,15
400,955;9,5;-3,15
401,002;9,5;-3,65
401,058;9,2;-3,65
401,130;9,2;-4,15
401,184;8,8;-4,15
401,239;8,8;-4,40
401,285;8,6;-4,40
401,332;8,6;-4,65
401,385;8,3;-4,65
401,432;8,3;-5,40
401,485;8,1;-5,40
401,521;8,1;-7,15
401,569;7,9;-7,15
401,621;7,9;-8,40
401,669;7,7;-8,40
401,717;7,7;-10,15
401,765;7,5;-10,15
401,804;7,5;-11,40
401,852;7,5;-11,40
401,901;7,5;-12,40
401,953;7,4;-12,40
402,001;7,4;-13,65
402,043;7,4;-13,65
402,086;7,4;-15,15
402,133;7,4;-15,15
402,185;7,4;-16,65
402,232;7,5;-16,65
402,286;7,5;-17,65
402,337;7,5;-17,65
402,386;7,5;-18,65
402,435;7,6;-18,65
402,486;7,6;-19,40
402,545;7,7;-19,40
402,602;7,7;-21,40
402,649;7,9;-21,40
402,687;7,9;-22,40
402,735;8,0;-22,40
402,787;8,0;-23,15
402,837;8,2;-23,15
402,887;8,2;-24,15
402,935;8,4;-24,15
402,987;8,4;-25,65
403,035;8,6;-25,65
403,087;8,6;-26,65
403,133;8,8;-26,65
403,187;8,8;-27,40
403,236;9,1;-27,40
403,287;9,1;-28,40
403,336;9,3;-28,40
403,387;9,3;-29,65
403,434;9,6;-29,65
403,487;9,6;-30,40
403,544;9,8;-30,40
403,588;9,8;-31,15
403,635;10,1;-31,15
403,688;10,1;-32,15
403,736;10,4;-32,15
403,788;10,4;-32,90
403,836;10,7;-32,90
403,888;10,7;-33,65
403,936;10,9;-33,65
403,989;10,9;-34,15
404,035;11,3;-34,15
404,089;11,3;-36,15
404,135;11,5;-36,15
404,189;11,5;-37,40
404,235;11,8;-37,40
404,286;11,8;-38,90
404,334;12,1;-38,90
404,389;12,1;-39,65
404,435;12,4;-39,65
404,489;12,4;-40,90
404,535;12,8;-40,90
404,590;12,8;-42,15
404,635;13,1;-42,15
404,690;13,1;-43,15
404,751;13,4;-43,15
404,790;13,4;-45,15
404,835;13,8;-45,15
404,891;13,8;-45,65
404,951;14,1;-45,65
404,991;14,1;-48,40
405,038;14,3;-48,40
405,092;14,3;-50,65
405,138;14,8;-50,65
405,176;14,8;-52,15
405,218;15,1;-52,15
405,267;15,1;-53,65
405,318;15,4;-53,65
405,365;15,4;-54,65
405,425;15,9;-54,65
405,468;15,9;-55,90
405,525;16,1;-55,90
405,568;16,1;-57,40
405,617;16,6;-57,40
405,666;16,6;-58,40
405,725;16,9;-58,40
405,767;16,9;-58,90
405,817;17,2;-58,90
405,864;17,2;-59,90
405,926;17,6;-59,90
405,972;17,6;-60,40
406,026;18,1;-60,40
406,073;18,1;-61,15
406,117;18,4;-61,15
406,165;18,4;-61,90
406,225;18,8;-61,90
406,267;18,8;-63,15
406,317;19,1;-63,15
406,367;19,1;-63,65
406,426;19,6;-63,65
406,467;19,6;-64,90
406,526;19,9;-64,90
406,567;19,9;-64,90
406,628;20,2;-64,90
406,675;20,2;-65,65
406,717;20,5;-65,65
406,767;20,5;-67,15
406,818;20,9;-67,15
406,867;20,9;-67,15
406,915;21,1;-67,15
406,963;21,1;-68,65
407,015;21,3;-68,65
407,066;21,3;-69,65
407,128;21,7;-69,65
407,167;21,7;-70,65
407,226;22,1;-70,65
407,266;22,1;-71,90
407,312;22,3;-71,90
407,366;22,3;-72,65
407,427;22,7;-72,65
407,466;22,7;-73,90
407,516;22,9;-73,90
407,574;22,9;-74,65
407,632;23,2;-74,65
407,681;23,2;-75,40
407,728;23,5;-75,40
407,766;23,5;-76,40
407,815;23,7;-76,40
407,866;23,7;-76,65
407,928;24,0;-76,65
407,981;24,0;-77,65
408,028;24,5;-77,65
408,082;24,5;-79,15
408,128;24,8;-79,15
408,166;24,8;-79,65
408,213;25,1;-79,65
408,264;25,1;-79,65
408,314;25,5;-79,65
408,361;25,5;-80,40
408,415;25,8;-80,40
408,462;25,8;-79,65
408,515;26,1;-79,65
408,562;26,1;-79,65
408,613;26,4;-79,65
408,665;26,4;-79,40
408,713;26,7;-79,40
408,765;26,7;-79,65
408,814;26,9;-79,65
408,865;26,9;-79,90
408,914;27,3;-79,90
408,962;27,3;-79,90
409,004;27,5;-79,90
409,052;27,5;-79,90
409,099;27,9;-79,90
409,148;27,9;-79,65
409,199;28,1;-79,65
409,248;28,1;-79,90
409,299;28,4;-79,90
409,331;28,4;-80,15
409,380;28,6;-80,15
409,431;28,6;-79,65
409,481;28,8;-79,65
409,531;28,8;-79,90
409,581;29,1;-79,90
409,631;29,1;-79,90
409,680;29,3;-79,90
409,731;29,3;-80,15
409,778;29,5;-80,15
409,831;29,5;-79,90
409,880;29,7;-79,90
409,931;29,7;-80,15
409,981;29,9;-80,15
410,031;29,9;-80,15
410,080;30,1;-80,15
410,131;30,1;-80,15
410,180;30,4;-80,15
410,230;30,4;-80,15
410,278;30,5;-80,15
410,335;30,5;-80,40
410,401;30,9;-80,40
410,447;30,9;-80,40
410,500;31,1;-80,40
410,547;31,1;-80,40
410,601;31,4;-80,40
410,646;31,4;-79,40
410,701;31,5;-79,40
410,758;31,5;-79,90
410,801;31,8;-79,90
410,849;31,8;-79,15
410,902;31,9;-79,15
410,949;31,9;-79,15
411,002;32,1;-79,15
411,047;32,1;-79,65
411,102;32,3;-79,65
411,149;32,3;-82,15
411,202;32,6;-82,15
411,249;32,6;-83,65
411,302;32,7;-83,65
411,349;32,7;-83,15
411,404;32,8;-83,15
411,446;32,8;-80,65
411,503;33,0;-80,65
411,550;33,0;-81,15
411,604;33,3;-81,15
411,651;33,3;-82,40
411,704;33,4;-82,40
411,763;33,4;-82,40
411,804;33,6;-82,40
411,846;33,6;-81,15
411,905;33,7;-81,15
411,946;33,7;-79,15
412,005;33,8;-79,15
412,045;33,8;-78,90
412,105;34,0;-78,90
412,145;34,0;-78,15
412,206;34,3;-78,15
412,253;34,3;-77,15
412,306;34,5;-77,15
412,353;34,5;-76,15
412,406;34,5;-76,15
412,453;34,5;-75,15
412,506;34,6;-75,15
412,547;34,6;-74,65
412,606;34,7;-74,65
412,653;34,7;-73,90
412,707;34,9;-73,90
412,754;34,9;-73,15
412,807;34,9;-73,15
412,855;34,9;-72,15
412,892;35,1;-72,15
412,944;35,1;-71,90
413,008;35,1;-71,90
413,055;35,1;-71,65
413,093;35,2;-71,65
413,140;35,2;-71,65
413,187;35,2;-71,65
413,243;35,2;-71,40
413,308;35,4;-71,40
413,356;35,4;-71,40
413,408;35,4;-71,40
413,456;35,4;-71,15
413,508;35,5;-71,15
413,561;35,5;-71,40
413,609;35,5;-71,40
413,644;35,5;-71,15
413,693;35,6;-71,15
413,740;35,6;-70,65
413,794;35,7;-70,65
413,844;35,7;-70,15
413,894;35,8;-70,15
413,941;35,8;-70,40
413,989;35,9;-70,40
414,041;35,9;-69,90
414,093;36,0;-69,90
414,141;36,0;-69,40
414,188;36,1;-69,40
414,242;36,1;-68,65
414,293;36,1;-68,65
414,342;36,1;-68,65
414,389;36,2;-68,65
414,452;36,2;-68,40
414,511;36,2;-68,40
414,559;36,2;-68,65
414,610;36,3;-68,65
414,658;36,3;-69,15
414,710;36,4;-69,15
414,765;36,4;-69,40
414,811;36,6;-69,40
414,860;36,6;-69,65
414,911;36,6;-69,65
414,959;36,6;-69,90
415,011;36,7;-69,90
415,059;36,7;-72,15
415,111;36,7;-72,15
415,159;36,7;-74,65
415,211;36,8;-74,65
415,259;36,8;-76,65
415,311;36,9;-76,65
415,359;36,9;-77,40
415,412;37,0;-77,40
415,460;37,0;-78,40
415,519;37,0;-78,40
415,567;37,0;-78,40
415,612;37,2;-78,40
415,660;37,2;-78,90
415,712;37,3;-78,90
415,759;37,3;-78,65
415,817;37,4;-78,65
415,859;37,4;-79,15
415,912;37,4;-79,15
415,959;37,4;-78,90
416,012;37,5;-78,90
416,059;37,5;-79,65
416,112;37,7;-79,65
416,159;37,7;-79,15
416,212;37,8;-79,15
416,259;37,8;-79,65
416,312;37,9;-79,65
416,359;37,9;-79,40
416,412;37,9;-79,40
416,460;37,9;-79,90
416,515;38,1;-79,90
416,570;38,1;-79,90
416,613;38,2;-79,90
416,661;38,2;-80,15
416,713;38,3;-80,15
416,760;38,3;-79,90
416,813;38,3;-79,90
416,859;38,3;-79,65
416,915;38,4;-79,65
416,960;38,4;-80,15
417,014;38,5;-80,15
417,061;38,5;-79,65
417,114;38,7;-79,65
417,158;38,7;-80,15
417,214;38,8;-80,15
417,266;38,8;-80,15
417,314;38,9;-80,15
417,361;38,9;-80,15
417,414;38,9;-80,15
417,458;38,9;-79,65
417,515;39,0;-79,65
417,562;39,0;-81,40
417,615;39,1;-81,40
417,663;39,1;-79,65
417,715;39,0;-79,65
417,772;39,0;-77,65
417,815;38,8;-77,65
417,857;38,8;-74,65
417,915;38,8;-74,65
417,957;38,8;-73,40
418,015;39,0;-73,40
418,062;39,0;-77,15
418,116;39,2;-77,15
418,157;39,2;-79,40
418,216;39,1;-79,40
418,263;39,1;-77,65
418,316;39,2;-77,65
418,374;39,2;-75,40
418,416;39,3;-75,40
418,457;39,3;-77,40
418,517;39,5;-77,40
418,574;39,5;-80,65
418,617;39,7;-80,65
418,657;39,7;-80,65
418,701;39,7;-80,65
418,756;39,7;-81,15
418,817;39,8;-81,15
418,865;39,8;-79,40
418,902;39,8;-79,40
418,949;39,8;-80,15
418,996;40,0;-80,15
419,049;40,0;-81,65
419,090;40,4;-81,65
419,150;40,4;-85,90
419,196;40,5;-85,90
419,256;40,5;-84,15
419,318;40,3;-84,15
419,366;40,3;-79,40
419,403;40,3;-79,40
419,450;40,3;-76,40
419,497;40,6;-76,40
419,550;40,6;-80,15
419,597;40,6;-80,15
419,656;40,6;-82,15
419,720;40,7;-82,15
419,766;40,7;-81,40
419,803;40,8;-81,40
419,852;40,8;-81,40
419,904;41,0;-81,40
419,952;41,0;-82,15
420,005;41,0;-82,15
420,055;41,0;-80,90
420,090;41,1;-80,90
420,155;41,1;-81,15
420,205;41,1;-81,15
420,255;41,1;-80,65
420,304;41,1;-80,65
420,355;41,1;-80,90
420,404;41,2;-80,90
420,452;41,2;-80,65
420,504;41,4;-80,65
420,554;41,4;-81,15
420,604;41,5;-81,15
420,658;41,5;-81,15
420,692;41,6;-81,15
420,731;41,6;-80,90
420,783;41,6;-80,90
420,834;41,6;-81,15
420,894;41,7;-81,15
420,941;41,7;-80,90
421,005;41,7;-80,90
421,054;41,7;-81,15
421,104;41,8;-81,15
421,155;41,8;-80,90
421,202;41,9;-80,90
421,263;41,9;-81,15
421,321;41,9;-81,15
421,371;41,9;-80,90
421,421;42,0;-80,90
421,471;42,0;-80,90
421,521;42,0;-80,90
421,570;42,0;-81,40
421,621;42,1;-81,40
421,671;42,1;-81,15
421,721;42,2;-81,15
421,769;42,2;-81,15
421,822;42,2;-81,15
421,869;42,2;-81,15
421,921;42,3;-81,15
421,971;42,3;-81,40
422,029;42,4;-81,40
422,070;42,4;-81,90
422,121;42,5;-81,90
422,171;42,5;-82,40
422,222;42,6;-82,40
422,270;42,6;-81,40
422,323;42,6;-81,40
422,370;42,6;-81,90
422,422;42,7;-81,90
422,470;42,7;-80,65
422,522;42,7;-80,65
422,570;42,7;-82,40
422,623;42,8;-82,40
422,670;42,8;-81,40
422,723;42,9;-81,40
422,770;42,9;-81,90
422,823;42,9;-81,90
422,871;42,9;-80,90
422,923;43,0;-80,90
422,970;43,0;-82,15
423,024;43,1;-82,15
423,070;43,1;-81,40
423,124;43,0;-81,40
423,172;43,0;-81,40
423,224;43,1;-81,40
423,269;43,1;-81,65
423,324;43,2;-81,65
423,371;43,2;-81,65
423,425;43,3;-81,65
423,470;43,3;-81,65
423,525;43,3;-81,65
423,572;43,3;-81,65
423,625;43,4;-81,65
423,670;43,4;-81,40
423,725;43,4;-81,40
423,773;43,4;-81,65
423,826;43,4;-81,65
423,872;43,4;-81,65
423,926;43,4;-81,65
423,976;43,4;-81,65
424,026;43,5;-81,65
424,069;43,5;-81,65
424,126;43,5;-81,65
424,174;43,5;-81,40
424,226;43,5;-81,40
424,273;43,5;-81,15
424,311;43,6;-81,15
424,352;43,6;-80,90
424,401;43,5;-80,90
424,459;43,5;-80,90
424,502;43,6;-80,90
424,559;43,6;-80,15
424,602;43,7;-80,15
424,652;43,7;-79,40
424,699;43,7;-79,40
424,759;43,7;-78,15
424,802;43,8;-78,15
424,855;43,8;-75,65
424,901;43,8;-75,65
424,961;43,8;-74,15
425,002;43,7;-74,15
425,060;43,7;-72,90
425,101;43,8;-72,90
425,160;43,8;-72,40
425,201;43,8;-72,40
425,260;43,8;-71,40
425,308;43,8;-71,40
425,354;43,8;-71,40
425,401;43,8;-71,40
425,462;43,8;-70,90
425,509;43,8;-70,90
425,551;43,8;-70,90
425,601;43,8;-70,90
425,651;43,8;-70,40
425,701;43,7;-70,40
425,751;43,7;-70,15
425,801;43,7;-70,15
425,853;43,7;-70,65
425,901;43,7;-70,65
425,961;43,7;-70,15
426,001;43,7;-70,15
426,061;43,7;-70,65
426,101;43,8;-70,65
426,161;43,8;-71,15
426,209;43,7;-71,15
426,260;43,7;-69,90
426,301;43,7;-69,90
426,362;43,7;-69,90
426,410;43,8;-69,90
426,467;43,8;-70,40
426,530;43,8;-70,40
426,583;43,8;-71,65
426,630;43,6;-71,65
426,684;43,6;-69,90
426,730;43,5;-69,90
426,779;43,5;-69,40
426,831;43,5;-69,40
426,884;43,5;-69,65
426,931;43,5;-69,65
426,983;43,5;-70,90
427,033;43,6;-70,90
427,081;43,6;-72,65
427,131;43,5;-72,65
427,186;43,5;-72,15
427,231;43,5;-72,15
427,278;43,5;-70,65
427,331;43,5;-70,65
427,383;43,5;-70,90
427,433;43,5;-70,90
427,480;43,5;-71,40
427,531;43,5;-71,40
427,583;43,5;-71,90
427,632;43,5;-71,90
427,680;43,5;-72,40
427,731;43,5;-72,40
427,780;43,5;-72,90
427,832;43,5;-72,90
427,880;43,5;-73,15
427,932;43,5;-73,15
427,980;43,5;-73,40
428,032;43,5;-73,40
428,090;43,5;-74,90
428,132;43,5;-74,90
428,182;43,5;-76,90
428,232;43,5;-76,90
428,281;43,5;-78,65
428,323;43,6;-78,65
428,376;43,6;-79,90
428,432;43,6;-79,90
428,480;43,6;-80,65
428,532;43,6;-80,65
428,582;43,6;-81,15
428,632;43,7;-81,15
428,680;43,7;-81,40
428,732;43,7;-81,40
428,781;43,7;-81,65
428,833;43,8;-81,65
428,881;43,8;-81,90
428,932;43,8;-81,90
428,994;43,8;-82,40
429,032;43,9;-82,40
429,070;43,9;-83,15
429,117;43,9;-83,15
429,166;43,9;-83,65
429,215;44,0;-83,65
429,265;44,0;-84,15
429,315;44,0;-84,15
429,364;44,0;-84,15
429,412;44,1;-84,15
429,473;44,1;-84,90
429,514;44,1;-84,90
429,550;44,1;-85,15
429,597;44,2;-85,15
429,650;44,2;-85,40
429,698;44,1;-85,40
429,744;44,1;-84,15
429,780;44,2;-84,15
429,834;44,2;-85,40
429,881;44,3;-85,40
429,942;44,3;-87,65
429,981;44,4;-87,65
430,034;44,4;-88,65
430,082;44,4;-88,65
430,135;44,4;-88,65
430,181;44,5;-88,65
430,235;44,5;-89,65
430,281;44,6;-89,65
430,340;44,6;-90,90
430,383;44,6;-90,90
430,436;44,6;-91,65
430,484;44,7;-91,65
430,536;44,7;-90,90
